,platformId,gameId,champion,queue,season,timestamp,role,lane,name,account ID
3885,EUW1,5202452744,56,440,13,1618055965845,NONE,JUNGLE,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3886,EUW1,5202406289,498,440,13,1618053259670,DUO_CARRY,BOTTOM,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3887,EUW1,5202401653,498,440,13,1618050895414,DUO_CARRY,BOTTOM,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3888,EUW1,5202076925,145,440,13,1618018631829,DUO_CARRY,BOTTOM,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3889,EUW1,5202084182,22,440,13,1618015974777,DUO_CARRY,BOTTOM,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3890,EUW1,5200198774,61,440,13,1617958537328,SOLO,MID,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3891,EUW1,5200255082,134,440,13,1617955993843,SOLO,MID,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3892,EUW1,5200211505,222,440,13,1617951342246,SOLO,BOTTOM,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3893,EUW1,5199084221,76,400,13,1617894171493,NONE,JUNGLE,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3894,EUW1,5198431207,120,420,13,1617879269497,NONE,JUNGLE,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3895,EUW1,5198345808,28,420,13,1617876193920,NONE,JUNGLE,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3896,EUW1,5198322002,145,400,13,1617873165772,DUO_CARRY,BOTTOM,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3897,EUW1,5198154455,76,400,13,1617846590616,NONE,JUNGLE,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3898,EUW1,5196944022,62,400,13,1617799018170,NONE,JUNGLE,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3900,EUW1,5196296409,360,400,13,1617781919904,DUO_CARRY,BOTTOM,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3901,EUW1,5196294237,360,400,13,1617779277768,DUO_CARRY,BOTTOM,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3902,EUW1,5194350378,145,440,13,1617677850736,DUO,MID,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3903,EUW1,5194389160,222,440,13,1617676119254,SOLO,BOTTOM,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3905,EUW1,5191057246,30,450,13,1617556695502,DUO,MID,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3913,EUW1,5190198577,57,450,13,1617501260517,DUO_SUPPORT,MID,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3914,EUW1,5190157848,131,450,13,1617499535684,DUO_SUPPORT,TOP,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3916,EUW1,5190213893,120,450,13,1617496997153,DUO_SUPPORT,MID,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3917,EUW1,5190162256,51,450,13,1617495499502,DUO,MID,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3920,EUW1,5189526305,223,1020,13,1617477511186,DUO_CARRY,TOP,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3921,EUW1,5189439528,14,1020,13,1617475795591,SOLO,BOTTOM,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3924,EUW1,5188975669,105,450,13,1617466917909,DUO_SUPPORT,MID,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3927,EUW1,5188732392,876,440,13,1617458549828,NONE,JUNGLE,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3929,EUW1,5186632260,40,420,13,1617370046676,DUO_SUPPORT,BOTTOM,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3930,EUW1,5186049408,22,450,13,1617339944659,DUO,MID,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3931,EUW1,5186078679,101,450,13,1617338257116,NONE,JUNGLE,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3932,EUW1,5186054114,28,420,13,1617329514485,NONE,JUNGLE,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3933,EUW1,5186102083,498,450,13,1617327648643,DUO_SUPPORT,TOP,Treatz,-uXNbMGMC5npsYxbODsernbiMimOJpYp-Werv9hSJFA9Cdc
3934,EUW1,5211887681,122,420,13,1618487223753,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3935,EUW1,5211912807,76,420,13,1618484562499,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3936,EUW1,5210761260,25,420,13,1618421644338,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3937,EUW1,5210622653,238,420,13,1618418577602,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3938,EUW1,5210556739,25,420,13,1618416418699,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3939,EUW1,5210395086,25,420,13,1618407423901,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3940,EUW1,5210236118,68,420,13,1618403033681,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3942,EUW1,5206626191,9,420,13,1618236523582,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3943,EUW1,5206601076,76,420,13,1618234028994,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3944,EUW1,5206468476,106,420,13,1618232075999,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3947,EUW1,5206298070,9,420,13,1618221246057,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3948,EUW1,5204752267,5,420,13,1618150666730,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3950,EUW1,5204528357,121,420,13,1618145755493,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3951,EUW1,5204570570,121,420,13,1618143006704,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3952,EUW1,5113850293,79,420,13,1614105782552,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3953,EUW1,5110650866,163,420,13,1613943981261,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3954,EUW1,5110532544,234,700,13,1613941769156,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3955,EUW1,5110470942,141,700,13,1613938706545,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3956,EUW1,5110281245,104,700,13,1613935891155,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3957,EUW1,5110157163,141,420,13,1613931819983,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3958,EUW1,5096863360,30,420,13,1613387022109,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3959,EUW1,5095754965,30,420,13,1613333236546,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3962,EUW1,5092569715,76,420,13,1613216381291,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3964,EUW1,5024753022,76,420,13,1610307393223,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3965,EUW1,5024743043,76,420,13,1610304924154,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3967,EUW1,4976384424,104,420,13,1607803366060,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3968,EUW1,4976248988,163,420,13,1607801221356,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3969,EUW1,4923904483,121,420,13,1605204021587,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3970,EUW1,4918582523,245,420,13,1604996703129,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3971,EUW1,4918475622,427,420,13,1604982527358,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3974,EUW1,4916878765,104,420,13,1604904256801,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3975,EUW1,4916802527,28,420,13,1604881276369,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3976,EUW1,4916675042,120,420,13,1604876900607,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3977,EUW1,4916578577,104,420,13,1604874457776,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3978,EUW1,4916513209,79,420,13,1604872369734,SOLO,TOP,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3979,EUW1,4916440598,203,420,13,1604868875063,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3980,EUW1,4914576756,79,420,13,1604802073588,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3981,EUW1,4914610611,517,420,13,1604798062955,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3982,EUW1,4914486750,517,420,13,1604795789323,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3983,EUW1,4914428190,517,420,13,1604792591097,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3984,EUW1,4912792712,102,420,13,1604751937385,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3985,EUW1,4912632016,517,420,13,1604747110940,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3987,EUW1,4912524998,517,420,13,1604743083711,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3988,EUW1,4912488076,517,420,13,1604737859258,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3989,EUW1,4912485725,517,420,13,1604734309941,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3990,EUW1,4912415430,141,420,13,1604731681649,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3991,EUW1,4912473316,517,420,13,1604728894130,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3992,EUW1,4912472280,203,420,13,1604726429984,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3993,EUW1,4912380745,64,420,13,1604711605043,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3994,EUW1,4912228409,104,420,13,1604709733930,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3995,EUW1,4912231472,876,420,13,1604706783128,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3996,EUW1,4912105250,64,420,13,1604704521427,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3997,EUW1,4912057032,120,420,13,1604702286533,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3998,EUW1,4910629817,104,420,13,1604642639612,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
3999,EUW1,4910658348,876,420,13,1604639841515,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4000,EUW1,4910613346,64,420,13,1604628758449,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4001,EUW1,4910569712,203,420,13,1604625581858,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4002,EUW1,4910545968,64,420,13,1604622301648,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4003,EUW1,4910194783,203,420,13,1604613119764,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4004,EUW1,4909966584,72,420,13,1604610923070,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4005,EUW1,4909787648,11,420,13,1604608412009,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4006,EUW1,4909686990,102,420,13,1604605478232,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4007,EUW1,4909386588,120,420,13,1604596189934,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4009,EUW1,4909246630,203,420,13,1604592592403,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4010,EUW1,4908675120,64,420,13,1604541179320,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4011,EUW1,4908279610,876,420,13,1604524072343,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4012,EUW1,4908282075,64,420,13,1604521978985,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4013,EUW1,4908213020,141,420,13,1604519598094,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4014,EUW1,4908075704,203,420,13,1604517201331,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4015,EUW1,4907811583,104,420,13,1604506443330,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4016,EUW1,4907638129,203,420,13,1604504664911,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4017,EUW1,4907651087,64,420,13,1604502231316,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4019,EUW1,4906579250,32,420,13,1604446625321,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4020,EUW1,4906660985,876,420,13,1604443615399,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4021,EUW1,4906554460,121,420,13,1604441309869,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4023,EUW1,4906120246,203,420,13,1604431222163,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4025,EUW1,4905996587,203,420,13,1604427000063,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4028,EUW1,4905153356,120,420,13,1604362462259,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4029,EUW1,4904986126,120,420,13,1604358187285,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4030,EUW1,4904727035,64,420,13,1604349501153,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4031,EUW1,4904627192,120,420,13,1604346881245,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4032,EUW1,4904487512,102,420,13,1604344221279,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4033,EUW1,4904348085,121,420,13,1604341825437,NONE,JUNGLE,TinX,dNPdgyOsx3a_R_2trr4RKK7s6qguf6xWxAU6cknVZc53BPs
4035,EUW1,4153492813,164,420,13,1565898666031,DUO_SUPPORT,MID,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4037,EUW1,4153403417,37,420,13,1565894791410,DUO_SUPPORT,MID,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4038,EUW1,4153075955,25,420,13,1565888701919,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4039,EUW1,4152883621,350,420,13,1565886123355,DUO_SUPPORT,MID,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4040,EUW1,4152774930,12,420,13,1565884036838,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4041,EUW1,4152245983,99,420,13,1565830960400,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4042,EUW1,4152188397,432,420,13,1565827078608,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4043,EUW1,4152152737,518,420,13,1565824852388,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4044,EUW1,4152104177,99,420,13,1565822293304,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4045,EUW1,4152092527,99,420,13,1565819392432,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4047,EUW1,4145211352,79,420,13,1565393538066,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4048,EUW1,4145174899,53,420,13,1565391550221,SOLO,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4049,EUW1,4145093918,432,420,13,1565388412243,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4050,EUW1,4132989125,111,420,13,1564616569421,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4051,EUW1,4132994213,43,420,13,1564614838536,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4052,EUW1,4132957701,412,420,13,1564612901789,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4053,EUW1,4132244482,79,420,13,1564578801973,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4054,EUW1,4132168208,79,420,13,1564577007723,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4055,EUW1,4131519124,43,420,13,1564537549696,SOLO,MID,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4056,EUW1,4131534698,79,420,13,1564535205032,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4057,EUW1,4131503858,79,420,13,1564533289214,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4058,EUW1,4131450004,79,420,13,1564531066551,DUO_SUPPORT,TOP,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4059,EUW1,4131440173,78,420,13,1564528438383,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4060,EUW1,4131403329,79,420,13,1564525796804,DUO_SUPPORT,TOP,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4061,EUW1,4131340280,79,420,13,1564523173350,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4063,EUW1,4131239900,79,420,13,1564519028137,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4064,EUW1,4129905525,106,420,13,1564443592960,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4065,EUW1,4129881375,555,420,13,1564441688900,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4066,EUW1,4129824321,555,420,13,1564439574302,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4067,EUW1,4129784254,99,420,13,1564437269658,SOLO,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4071,EUW1,4129625805,555,420,13,1564431643805,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4072,EUW1,4129575441,53,420,13,1564429693054,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4073,EUW1,4129524965,99,420,13,1564427785162,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4074,EUW1,4129502806,99,420,13,1564425770587,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4075,EUW1,4128668266,43,420,13,1564356714837,DUO,MID,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4077,EUW1,4128588319,432,420,13,1564353185474,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4078,EUW1,4128567490,9,420,13,1564350805742,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4079,EUW1,4128506490,43,420,13,1564348416415,SOLO,TOP,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4080,EUW1,4128454388,99,420,13,1564346016899,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4081,EUW1,4128329798,43,420,13,1564342958068,SOLO,TOP,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4082,EUW1,4128279209,99,420,13,1564340920922,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
4084,EUW1,4128217631,106,420,13,1564336926067,DUO_SUPPORT,BOTTOM,Labrov,cEM2T3R6vP1kLhftKLNY4M7eHJMlqEaqdAtMuJNLjilVG6cKrBNuoKvK
